EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,ManagerTenureRatio,RolePromoGapDiff,CareerVelocity,CompRatioToRoleAvg,OverallSatisfaction,CareerStage,PromotionGapRiskScore,PromotionGapRiskLevel,RetentionOpportunityIndex,RetentionPriorityLevel,TrainingNeedIndicator,ManagerStabilityImpact,PrescriptiveAction,ClusterID,HierarchicalClusterID,PCA1,PCA2,PCA3,CareerCluster
PANW-2229,40,0,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,0.0,0.0,1.5,0.0,0.0,0,0.105,0.89,2.0,Early Stage (0-2 yrs),11.2,Low Risk,58.9,Watchlist,Sufficiently Trained,Recent Manager Transition,Regular Annual Review,0,2,-2.098,-1.575,0.071,Early-Career Explorers
PANW-2230,24,0,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,0.143,0.286,0.286,0.667,0.286,1,0.143,1.21,2.25,Growth Stage (3-6 yrs),28.2,Low Risk,64.9,Watchlist,Moderate Development Need,Moderate Manager Continuity,Regular Annual Review,1,4,-1.115,0.031,-0.506,Fast-Track Performers
PANW-2231,46,0,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,0.0,0.636,0.273,1.125,0.818,7,0.1,0.74,3.0,Established Stage (7-12 yrs),45.3,Medium Risk,70.9,Immediate Action,Sufficiently Trained,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,1.444,-0.602,-1.682,High-Risk Stagnation Profiles
PANW-2232,35,0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,0.0,0.875,0.375,0.875,0.875,7,0.111,0.94,3.0,Established Stage (7-12 yrs),47.5,Medium Risk,71.6,Immediate Action,Sufficiently Trained,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,1.05,0.193,-1.889,High-Risk Stagnation Profiles
PANW-2233,30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,0.0,0.0,0.182,8.0,0.727,0,0.091,0.88,2.5,Established Stage (7-12 yrs),0.0,Low Risk,55.0,Watchlist,Moderate Development Need,Stable Leadership Continuity,Regular Annual Review,4,3,0.322,-4.092,-0.846,Promotion-Stalled Employees
PANW-2234,47,0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,0.0,0.0,1.5,0.0,0.0,0,0.4,0.72,2.5,Early Stage (0-2 yrs),7.5,Low Risk,57.6,Watchlist,Sufficiently Trained,Recent Manager Transition,Regular Annual Review,0,2,-3.231,-0.852,1.015,Early-Career Explorers
PANW-2235,46,0,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,0.0,0.545,0.455,0.429,0.273,6,0.214,1.5,2.75,Established Stage (7-12 yrs),32.4,Medium Risk,66.3,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,1,0.249,-0.522,-0.776,Fast-Track Performers
PANW-2236,36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,0.667,0.667,1.0,0.667,0.667,0,0.118,0.89,2.0,Early Stage (0-2 yrs),41.2,Medium Risk,40.7,Already Attrited,Sufficiently Trained,Moderate Manager Continuity,Exit Analysis & Knowledge Transfer,1,1,-0.15,0.765,0.783,Fast-Track Performers
PANW-2237,32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0,0.182,0.97,2.0,Early Stage (0-2 yrs),7.5,Low Risk,25.1,Already Attrited,Moderate Development Need,Recent Manager Transition,Exit Analysis & Knowledge Transfer,0,2,-2.855,-1.217,0.526,Early-Career Explorers
PANW-2238,23,0,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,0.25,0.5,0.75,0.667,0.5,1,0.25,1.02,2.25,Growth Stage (3-6 yrs),29.8,Low Risk,65.4,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-1.58,0.803,-0.008,Fast-Track Performers
PANW-2239,31,0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,0.167,0.667,0.5,0.8,0.667,3,0.2,0.72,3.5,Growth Stage (3-6 yrs),32.7,Medium Risk,72.7,Immediate Action,Sufficiently Trained,Stable Leadership Continuity,Lateral Role Rotation / New Project,1,4,-0.256,0.456,-0.763,Fast-Track Performers
PANW-2240,39,0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,0.5,0.8,0.2,0.889,0.8,3,0.2,2.0,3.75,Established Stage (7-12 yrs),62.5,High Risk,76.9,Immediate Action,Moderate Development Need,Prolonged Stagnant Manager Dyad,Promotion & Compensation Review,3,1,1.786,1.428,0.161,High-Risk Stagnation Profiles
PANW-2241,32,0,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,0.0,0.6,0.4,0.5,0.4,3,0.273,1.39,2.75,Growth Stage (3-6 yrs),28.1,Low Risk,57.3,Watchlist,Moderate Development Need,Moderate Manager Continuity,Regular Annual Review,1,4,-0.734,-0.269,-0.589,Fast-Track Performers
PANW-2242,40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,0.545,0.364,0.136,0.889,0.364,-4,0.227,1.15,2.0,Veteran Stage (13+ yrs),76.6,High Risk,81.8,Immediate Action,Sufficiently Trained,Prolonged Stagnant Manager Dyad,Promotion & Compensation Review,2,0,4.184,-0.929,2.507,Stable Long-Term Contributors
PANW-2243,45,0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,0.0,0.0,0.333,3.0,0.5,0,0.3,2.3,3.25,Growth Stage (3-6 yrs),3.8,Low Risk,55.1,Watchlist,Moderate Development Need,Moderate Manager Continuity,Regular Annual Review,1,4,-1.188,-2.493,0.029,Fast-Track Performers
PANW-2244,30,0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,0.0,0.7,0.2,0.875,0.7,7,0.091,1.53,3.0,Established Stage (7-12 yrs),50.6,Medium Risk,69.0,Watchlist,Moderate Development Need,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,0.602,0.488,-2.019,High-Risk Stagnation Profiles
PANW-2245,24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,0.667,0.667,0.667,0.333,0.333,0,0.25,0.51,3.0,Early Stage (0-2 yrs),29.9,Low Risk,65.5,Watchlist,Moderate Development Need,Recent Manager Transition,Regular Annual Review,1,4,-1.209,1.976,0.797,Fast-Track Performers
PANW-2246,30,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,0.2,0.4,0.0,0.667,0.4,1,0.143,0.51,3.0,Growth Stage (3-6 yrs),19.8,Low Risk,33.2,Already Attrited,Moderate Development Need,Moderate Manager Continuity,Exit Analysis & Knowledge Transfer,1,4,-0.977,0.414,-0.6,Fast-Track Performers
PANW-2247,31,0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,0.0,0.333,0.5,0.667,0.333,2,0.286,1.21,2.5,Growth Stage (3-6 yrs),18.3,Low Risk,61.4,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-1.492,-0.374,-0.497,Fast-Track Performers
PANW-2248,27,0,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,0.143,0.286,0.714,1.333,0.571,1,0.143,1.06,3.0,Growth Stage (3-6 yrs),16.9,Low Risk,60.9,Watchlist,Sufficiently Trained,Stable Leadership Continuity,Regular Annual Review,1,4,-0.995,-0.338,-0.3,Fast-Track Performers
PANW-2249,29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,0.667,0.667,1.0,0.667,0.667,0,0.333,1.05,2.5,Early Stage (0-2 yrs),37.4,Medium Risk,35.6,Already Attrited,Sufficiently Trained,Moderate Manager Continuity,Exit Analysis & Knowledge Transfer,1,4,-1.401,1.849,1.196,Fast-Track Performers
PANW-2250,29,0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,0.0,0.5,1.25,0.667,0.5,2,0.182,0.84,3.75,Growth Stage (3-6 yrs),22.5,Low Risk,66.6,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-1.4,-0.385,-0.44,Fast-Track Performers
PANW-2251,30,0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,0.125,0.875,0.25,0.875,0.875,6,0.231,1.03,2.0,Established Stage (7-12 yrs),58.5,High Risk,71.7,Immediate Action,Moderate Development Need,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,1.129,0.333,-0.895,High-Risk Stagnation Profiles
PANW-2252,34,0,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,0.167,0.0,0.5,2.0,0.333,-1,0.143,0.9,3.0,Growth Stage (3-6 yrs),3.5,Low Risk,60.0,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-1.552,-1.123,0.027,Fast-Track Performers
PANW-2253,33,0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,0.083,0.583,0.167,0.875,0.583,6,0.143,0.74,3.0,Established Stage (7-12 yrs),47.4,Medium Risk,71.6,Immediate Action,Moderate Development Need,Stable Leadership Continuity,Regular Annual Review,3,1,1.091,-0.102,-1.209,High-Risk Stagnation Profiles
PANW-2254,49,0,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,0.0,0.167,0.167,2.0,0.667,1,0.222,0.65,3.75,Growth Stage (3-6 yrs),7.3,Low Risk,57.6,Watchlist,Moderate Development Need,Stable Leadership Continuity,Upskilling & Training Program,1,4,-0.986,-1.442,-0.465,Fast-Track Performers
PANW-2255,33,1,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0,0.25,1.24,1.75,Early Stage (0-2 yrs),11.2,Low Risk,40.2,Already Attrited,Moderate Development Need,Recent Manager Transition,Exit Analysis & Knowledge Transfer,0,2,-2.717,-1.536,0.76,Early-Career Explorers
PANW-2256,38,0,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,0.0,0.143,0.571,2.5,0.714,1,0.1,0.76,2.25,Growth Stage (3-6 yrs),14.2,Low Risk,56.2,Watchlist,Sufficiently Trained,Stable Leadership Continuity,Regular Annual Review,1,4,-0.927,-1.508,-0.841,Fast-Track Performers
PANW-2257,31,1,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0.273,1.18,2.0,Early Stage (0-2 yrs),3.8,Low Risk,31.3,Already Attrited,Moderate Development Need,Recent Manager Transition,Exit Analysis & Knowledge Transfer,0,2,-2.283,-1.433,0.541,Early-Career Explorers
PANW-2258,29,0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0.5,0.65,2.75,Early Stage (0-2 yrs),11.2,Low Risk,55.2,Watchlist,Moderate Development Need,Recent Manager Transition,Regular Annual Review,0,2,-3.595,-0.247,0.845,Early-Career Explorers
PANW-2259,30,0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,0.125,0.0,0.375,7.0,0.875,-1,0.182,0.7,3.0,Established Stage (7-12 yrs),7.2,Low Risk,61.3,Watchlist,Sufficiently Trained,Stable Leadership Continuity,Regular Annual Review,4,3,0.069,-3.69,0.011,Promotion-Stalled Employees
PANW-2260,32,0,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,0.0,0.875,0.375,0.875,0.875,7,0.077,0.84,2.25,Established Stage (7-12 yrs),51.2,Medium Risk,72.9,Immediate Action,Sufficiently Trained,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,0.665,0.745,-2.119,High-Risk Stagnation Profiles
PANW-2261,38,0,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,0.5,0.0,1.0,0.0,0.0,-1,0.125,0.77,3.0,Early Stage (0-2 yrs),3.5,Low Risk,48.7,Low Urgency,Moderate Development Need,Recent Manager Transition,Regular Annual Review,1,4,-1.579,-0.586,1.094,Fast-Track Performers
PANW-2262,43,1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,0.0,0.0,2.0,0.0,0.0,0,0.143,0.75,3.25,Early Stage (0-2 yrs),3.8,Low Risk,27.6,Already Attrited,Sufficiently Trained,Recent Manager Transition,Exit Analysis & Knowledge Transfer,0,2,-3.137,-0.712,0.207,Early-Career Explorers
PANW-2263,42,0,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,0.0,0.5,1.0,1.0,0.667,3,0.125,0.85,2.0,Growth Stage (3-6 yrs),29.4,Low Risk,71.5,Immediate Action,Sufficiently Trained,Stable Leadership Continuity,Regular Annual Review,1,4,-1.115,0.057,-1.254,Fast-Track Performers
PANW-2264,55,0,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0.143,1.19,2.25,Early Stage (0-2 yrs),11.2,Low Risk,55.2,Watchlist,Moderate Development Need,Recent Manager Transition,Regular Annual Review,1,2,-0.52,-3.324,0.607,Fast-Track Performers
PANW-2265,33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,0.1,0.8,0.2,0.778,0.7,7,0.167,0.94,3.0,Established Stage (7-12 yrs),56.0,High Risk,74.6,Immediate Action,Moderate Development Need,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,1.107,0.607,-1.386,High-Risk Stagnation Profiles
PANW-2266,41,0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,0.0,0.5,0.333,1.0,0.667,3,0.167,0.71,2.25,Growth Stage (3-6 yrs),33.1,Medium Risk,72.8,Immediate Action,Moderate Development Need,Stable Leadership Continuity,Regular Annual Review,1,4,-0.988,0.241,-1.399,Fast-Track Performers
PANW-2267,34,0,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,0.0,0.875,0.188,0.467,0.438,14,0.125,0.58,3.25,Veteran Stage (13+ yrs),50.6,Medium Risk,72.7,Immediate Action,Sufficiently Trained,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,2.245,0.684,-2.168,High-Risk Stagnation Profiles
PANW-2268,53,0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0.0,0.5,0.5,0.667,0.5,2,0.143,1.78,2.5,Growth Stage (3-6 yrs),22.5,Low Risk,65.4,Watchlist,Moderate Development Need,Moderate Manager Continuity,Regular Annual Review,1,1,0.171,-1.719,-0.726,Fast-Track Performers
PANW-2269,43,0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,0.1,0.7,0.5,1.0,0.8,6,0.091,0.84,2.75,Established Stage (7-12 yrs),42.9,Medium Risk,70.0,Immediate Action,Sufficiently Trained,Stable Leadership Continuity,Lateral Role Rotation / New Project,3,1,0.786,0.545,-1.453,High-Risk Stagnation Profiles
PANW-2270,34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,0.667,0.667,1.0,0.667,0.667,0,0.286,0.87,3.0,Early Stage (0-2 yrs),29.9,Low Risk,58.0,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-0.889,1.292,1.264,Fast-Track Performers
PANW-2271,21,1,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,0.5,0.0,1.5,0.0,0.0,-1,0.5,1.02,2.25,Early Stage (0-2 yrs),11.0,Low Risk,33.8,Already Attrited,Sufficiently Trained,Recent Manager Transition,Exit Analysis & Knowledge Transfer,0,2,-3.335,0.449,2.291,Early-Career Explorers
PANW-2272,38,0,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,0.0,0.667,0.5,0.8,0.667,4,0.167,1.14,3.0,Growth Stage (3-6 yrs),32.9,Medium Risk,62.8,Watchlist,Sufficiently Trained,Stable Leadership Continuity,Lateral Role Rotation / New Project,1,4,-0.796,0.604,-1.312,Fast-Track Performers
PANW-2273,22,1,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,0.0,0.0,3.0,0.0,0.0,0,0.5,0.74,2.5,Early Stage (0-2 yrs),11.2,Low Risk,33.9,Already Attrited,Sufficiently Trained,Recent Manager Transition,Exit Analysis & Knowledge Transfer,0,2,-4.461,-0.49,1.68,Early-Career Explorers
PANW-2274,31,0,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,0.385,0.538,0.231,0.875,0.538,2,0.143,0.79,2.25,Established Stage (7-12 yrs),52.8,Medium Risk,69.7,Watchlist,Sufficiently Trained,Prolonged Stagnant Manager Dyad,Manager Mentorship & Skip-Level Check-in,3,1,1.73,0.399,0.177,High-Risk Stagnation Profiles
PANW-2275,51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,0.667,0.667,0.667,0.667,0.667,0,0.188,0.76,2.75,Early Stage (0-2 yrs),33.7,Medium Risk,66.8,Watchlist,Moderate Development Need,Moderate Manager Continuity,Regular Annual Review,1,1,0.073,0.523,1.045,Fast-Track Performers
PANW-2276,37,0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,0.0,0.333,0.333,1.0,0.5,2,0.333,0.6,2.0,Growth Stage (3-6 yrs),22.1,Low Risk,59.0,Watchlist,Moderate Development Need,Moderate Manager Continuity,Regular Annual Review,1,4,-1.385,-0.479,-0.333,Fast-Track Performers
PANW-2277,46,0,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,0.667,0.333,1.0,1.0,0.667,-1,0.2,1.21,3.25,Early Stage (0-2 yrs),18.5,Low Risk,61.5,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,1,0.411,-1.432,1.861,Fast-Track Performers
PANW-2278,36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,0.385,0.615,0.077,0.778,0.538,3,0.188,1.11,3.0,Established Stage (7-12 yrs),69.1,High Risk,79.2,Immediate Action,High Development Need,Prolonged Stagnant Manager Dyad,Promotion & Compensation Review,3,1,2.206,0.242,0.306,High-Risk Stagnation Profiles
PANW-2279,44,1,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,0.333,0.5,0.333,0.75,0.5,1,0.143,0.72,2.5,Growth Stage (3-6 yrs),36.4,Medium Risk,42.7,Already Attrited,Moderate Development Need,Moderate Manager Continuity,Exit Analysis & Knowledge Transfer,1,4,-0.55,0.802,-0.208,Fast-Track Performers
PANW-2280,37,0,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,0.364,0.0,0.364,7.0,0.636,-4,0.1,0.96,2.5,Established Stage (7-12 yrs),21.5,Low Risk,62.5,Watchlist,Sufficiently Trained,Prolonged Stagnant Manager Dyad,Manager Mentorship & Skip-Level Check-in,4,3,1.304,-3.763,0.868,Promotion-Stalled Employees
PANW-2281,35,1,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,0.636,0.636,0.182,0.875,0.636,0,0.182,0.84,3.5,Established Stage (7-12 yrs),62.3,High Risk,51.8,Already Attrited,Moderate Development Need,Prolonged Stagnant Manager Dyad,Exit Analysis & Knowledge Transfer,3,0,1.875,1.31,0.885,High-Risk Stagnation Profiles
PANW-2282,33,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,0.636,0.727,0.091,0.667,0.545,1,0.067,0.97,2.5,Established Stage (7-12 yrs),78.9,High Risk,86.4,Immediate Action,High Development Need,Prolonged Stagnant Manager Dyad,Promotion & Compensation Review,3,0,2.101,1.785,0.21,High-Risk Stagnation Profiles
PANW-2283,28,0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,0.0,0.5,1.0,0.75,0.5,3,0.167,0.63,3.5,Growth Stage (3-6 yrs),21.9,Low Risk,62.7,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-1.367,0.177,-0.822,Fast-Track Performers
PANW-2284,39,0,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0.4,0.6,0.6,0.5,0.4,1,0.3,0.84,3.0,Growth Stage (3-6 yrs),35.1,Medium Risk,73.5,Immediate Action,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-0.448,0.509,0.53,Fast-Track Performers
PANW-2285,46,0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,0.667,0.667,1.0,0.667,0.667,0,0.286,1.15,2.5,Early Stage (0-2 yrs),37.4,Medium Risk,64.3,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-0.902,1.32,1.184,Fast-Track Performers
PANW-2286,40,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,0.0,0.6,1.0,0.5,0.4,3,0.125,1.04,2.5,Growth Stage (3-6 yrs),35.6,Medium Risk,67.5,Watchlist,Sufficiently Trained,Moderate Manager Continuity,Regular Annual Review,1,4,-1.347,0.463,-1.187,Fast-Track Performers
PANW-2287,42,0,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0,0.182,0.74,2.0,Early Stage (0-2 yrs),11.2,Low Risk,62.7,Watchlist,Moderate Development Need,Recent Manager Transition,Regular Annual Review,0,2,-2.869,-1.188,0.446,Early-Career Explorers
